probe_config,condition,public_condition,scan_id,edm_id,edm_side,edm_x,edm_y,edm_z,length_mm,source_x,source_y,source_z,focus_x,focus_y,focus_z,ut_path_mm_raw,source_to_focus_mm_raw,ut_path_mm_display,geometry_center_mm_display,edm_to_focus_error_mm,edm_to_beam_axis_mm,projection_along_beam_mm,delay_span_us,n_elements,green_incident,green_phase_proxy,finite_beam_factor,born_response,kirchhoff_zone_response,edge_gtd_response,total_physics_response,continuous_geometry_echo,response_vs_geometry_percent_raw,note,edm_detectability_percent,detection_status,minus_6db_width_scan_id,v62d_layer,physics_chain,public_label,confidential_name_displayed,display_note
1D16,PA1_TO_C1,PA1 → C1,0,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-149.90804692985947,151.2775293093675,-92.07492606,-124.23,120.25,-51.8,58.36460959517803,56.95734665795266,68.71056394821821,68.39406235350367,4.915821014845835,4.763938398933852,58.16985941300453,1.0858863497585285,16,1.3706936541662302,-0.5759963036720268,0.972933422169452,0.4667577836928656,0.5962322826943547,0.8657679093390813,1.5430063805810414,84.27358860000197,1.830948944045567,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,36.2857535632683,MEDIUM,13.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
1D16,PA1_TO_C1,PA1 → C1,50,EDM_02,C1,-66.245,159.7865,-51.63,3.0,-74.69426407127305,178.1270569580981,-72.06232435999999,-61.89954627987828,161.43774762125824,-51.8,28.727094730090545,29.20273339898191,62.04491499943659,62.1518888941011,4.651718686725452,4.5748330450470105,28.360480853496508,1.113290983084065,16,2.784827381663591,-0.9813171176598616,0.9751172315191073,0.8231022475033081,1.2146930706348495,1.5269319613183527,2.8517818235652084,164.36817521223347,1.7349963397007757,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,67.06326932175647,STRONG,26.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
1D16,PA1_TO_C1,PA1 → C1,96,EDM_03,C1,0.0,173.11,-51.63,3.0,-3.843236030686029,186.78552779633588,-65.72927873,5.973651988992262,172.79263645429106,-51.8,20.014499354271862,22.04987765134326,60.085401778697666,60.54317016002132,5.984491432505871,5.313386684458265,19.296323648394022,1.227046003250693,16,3.997102229935366,0.993750341722905,0.965523283347587,1.1697867102573924,1.722708648785428,2.168495428568981,4.048792630089442,217.6882827151464,1.8599037943569265,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,95.21249779205708,STRONG,25.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
1D16,PA1_TO_C1,PA1 → C1,140,EDM_04,C1,67.37,159.429,-51.63,8.0,63.760866696173906,180.03991850661208,-69.9021585,70.15830933496864,158.02353773571153,-51.8,27.779625287971633,29.211922855660678,61.83182362792277,62.15395565619399,3.1271221792267867,2.7075889274381364,27.647360513078418,0.7781590808316885,16,2.879808462882305,0.9998750557416156,0.9908523644097429,1.4123931280889006,1.281368268472094,2.6217075859510945,4.2523751860096715,164.31646844055174,2.587917830980005,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,100.0,STRONG,27.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
1D16,PA1_TO_C1,PA1 → C1,160,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,94.31223338190297,172.17488171092018,-75.21046543999998,96.48753413538964,143.47098968365705,-51.8,36.56878715919862,37.10384404611377,63.808557097456294,63.92889449389588,1.1945968544137189,1.0602305722226384,36.55341441546186,0.421693315743104,16,2.187658006040175,-0.7783453190340295,0.9986038487406862,0.6621728068727224,0.982755487763751,1.229659973711958,2.2996706146787456,129.36664982836862,1.7776379134264741,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,54.07967345507681,MEDIUM,29.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
1D16,PA2_TO_C2,PA2 → C2,172,EDM_06,C2,94.9125,178.63,-51.36,4.0,74.69654769593639,139.3256928081772,-97.01785697,95.43,179.51,-51.8,63.5464648464596,63.947706588204085,61.93086458320719,62.05895539882028,1.1116682283847115,1.0334392848740028,63.53806101642388,0.0556321246311206,16,1.258921329350032,-0.6806010171039806,0.9986932865652106,0.4400466979774696,0.5656014382114778,0.8171780614199458,1.4582609580871146,75.06133145493317,1.942759247433087,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,85.86401541891374,STRONG,32.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
1D16,PA2_TO_C2,PA2 → C2,145,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,47.598933361388,151.04939742262195,-96.73057258,61.85,193.66,-51.8,62.98642471391462,63.541425107657645,61.7520796017597,61.92925571706377,1.3393801738117581,1.2135890720104634,62.97473223290379,0.0873429995525398,16,1.2701149551409103,-0.9999039907477321,0.9981836466982568,0.5434594614870399,0.5702731895161194,1.0091894936411139,1.698337715715419,75.54127078307427,2.2482249743883678,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,100.0,STRONG,32.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
1D16,PA2_TO_C2,PA2 → C2,117,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,19.045432453321975,158.07682644507008,-95.87908323,24.94,201.76,-51.8,61.96074425893738,62.33723732080004,61.424645458279926,61.54483560389385,1.0796968324487979,1.0088340831708793,61.95253088384746,0.0947239320984074,16,1.291140075168813,0.8590253697495512,0.9987566976661978,0.4513371791950314,0.580121677421865,0.8381477717630044,1.4956853027039207,77.00052498794946,1.9424352014976451,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,88.06760215378415,STRONG,32.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
1D16,PA2_TO_C2,PA2 → C2,74,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-25.38325947836276,158.00749812419178,-95.07276046000001,-32.97,200.61,-51.8,60.83787369833382,61.196924723791774,61.06618473255805,61.180806751936366,1.1635275028979855,1.1034454771896978,60.82786601725633,0.0813001286154317,16,1.314970348843585,0.4468376798475261,0.9985194861745831,0.4595582309717381,0.5906547432539158,0.8534063442372066,1.5228954547702884,78.43531389305066,1.9415941355787911,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,89.66976595280839,STRONG,32.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
1D16,PA2_TO_C2,PA2 → C2,20,EDM_10,C2,-100.4165,175.5925,-51.36,3.0,-81.00797007779987,139.09895099755246,-94.14684997,-101.35,176.24,-51.8,59.49104708181112,59.88748955115404,60.63622916749207,60.7627878824977,1.2183096896930596,1.1481306120280141,59.47996703923088,0.1263923150381636,16,1.3447401571195294,0.8395677717373268,0.9983941745396331,0.40694815935371237,0.6039334710609193,0.7557036427442338,1.4132682185270926,80.15029576252296,1.763272618125403,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,83.21479323279105,STRONG,32.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
1D16,PA2_TO_C2,PA2 → C2,1,EDM_11,C2,-122.10400000000001,161.2415,-51.36,3.0,-100.07751745712665,127.90456797971204,-92.79835191999999,-122.74,162.07,-51.8,57.564346427129465,57.98042532006059,60.021156923942684,60.153984292608826,1.1333614824935423,1.0503900327080375,57.554762273523124,0.1829342502001658,16,1.389749123639782,0.7749186392205631,0.9986488056894631,0.4206761318112888,0.6243449293319533,0.7812044797877509,1.4609804327447946,82.7865606970505,1.7647555598922786,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,86.02414108959252,STRONG,17.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
1D32,PA1_TO_C1,PA1 → C1,0,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-149.90804692985947,151.2775293093675,-92.07492606,-124.23,120.25,-51.8,58.36460959517803,56.95734665795266,68.71056394821821,68.39406235350368,4.915821014845835,4.763938398933852,58.16985941300453,2.225007314391579,32,1.3706936541662302,-0.5759963036720268,0.955776065577111,0.4585266657616795,0.5831568414065132,0.8499827632454987,1.7970829568930067,100.07488646250235,1.7957381920851503,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,35.815396276966936,MEDIUM,9.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
1D32,PA1_TO_C1,PA1 → C1,49,EDM_02,C1,-66.245,159.7865,-51.63,3.0,-76.23332909894982,177.76107722107247,-72.31877421999998,-63.3035440285758,160.89279168331342,-51.8,29.169804990629626,29.54214776282818,62.144483104124525,62.22822515265287,3.1472121822965113,3.1009499756350203,29.004510553359978,2.224485494491333,32,2.7425620440623044,0.5646950796028825,0.9810987572510873,0.8155824330969732,1.20525870833034,1.5135102083101868,3.357633782250625,192.94467165221158,1.7402054969949408,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,66.91676864608822,STRONG,21.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
1D32,PA1_TO_C1,PA1 → C1,95,EDM_03,C1,0.0,173.11,-51.63,3.0,-5.373589645022878,186.76903409992192,-65.74641227,4.46832107978627,172.8396788340046,-51.8,20.36462063463331,22.031626359487372,60.16414608485866,60.539065338651284,4.479717268405168,3.978297561994094,19.97225380623741,2.4072542881538093,32,3.9283815512844438,-0.9884806893124908,0.9681801294764141,1.152838585753867,1.6985885352942092,2.1377141736202074,4.739684229934869,258.7189845630909,1.8319816143136785,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,94.46067487963766,STRONG,20.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
1D32,PA1_TO_C1,PA1 → C1,140,EDM_04,C1,67.37,159.429,-51.63,8.0,63.760866696173906,180.03991850661208,-69.9021585,70.15830933496864,158.02353773571153,-51.8,27.779625287971633,29.211922855660678,61.83182362792277,62.15395565619399,3.1271221792267867,2.7075889274381364,27.647360513078418,1.5603086085996625,32,2.879808462882305,0.9998750557416156,0.9850154054186563,1.404072937247091,1.2720180677659272,2.60562151824121,5.0176268970915165,195.1258062731552,2.5714829795846565,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,100.0,STRONG,22.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
1D32,PA1_TO_C1,PA1 → C1,160,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,94.31223338190297,172.17488171092018,-75.21046543999998,96.48753413538964,143.47098968365705,-51.8,36.56878715919862,37.10384404611377,63.808557097456294,63.92889449389588,1.1945968544137189,1.0602305722226384,36.55341441546186,0.90787649850048,32,2.187658006040175,-0.7783453190340295,0.9977054851069816,0.661577103211383,0.9816582919909872,1.2285095798633279,2.728157726312413,153.62289667118776,1.7758796282508083,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,54.37147444928195,MEDIUM,23.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
1D32,PA2_TO_C2,PA2 → C2,172,EDM_06,C2,94.9125,178.63,-51.36,4.0,74.69654769593639,139.3256928081772,-97.01785697,95.43,179.51,-51.8,63.5464648464596,63.947706588204085,61.93086458320719,62.05895539882028,1.1116682283847115,1.0334392848740028,63.53806101642388,0.2217264168521389,32,1.258921329350032,-0.6806010171039806,0.9978494331921215,0.43967487722389054,0.5650070030624716,0.8164621611494983,1.7300868393640674,89.13533110273313,1.940966413609943,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,85.8938714102831,STRONG,25.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
1D32,PA2_TO_C2,PA2 → C2,145,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,47.598933361388006,151.04939742262195,-96.73057258,61.85,193.66,-51.8,62.98642471391462,63.54142510765764,61.7520796017597,61.92925571706377,1.3393801738117581,1.213589072010479,62.97473223290379,0.2818733538565858,32,1.2701149551409103,-0.9999039907477321,0.9970134265676914,0.5428223370419721,0.5694426694443301,1.0079608158391722,2.0142145312092006,89.7052590549007,2.245369505010266,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,100.0,STRONG,25.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
1D32,PA2_TO_C2,PA2 → C2,117,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,19.045432453321975,158.07682644507008,-95.87908322999999,24.94,201.76,-51.8,61.96074425893737,62.337237320800035,61.42464545827992,61.54483560389385,1.0796968324487979,1.0088340831708646,61.952530883847444,0.2974073162938921,32,1.2911400751688131,0.8590253697494931,0.9979534521202563,0.4509741933149335,0.5795412179848968,0.8374491004320248,1.7745662861452622,91.43812342319,1.9407291179110167,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,88.10214893444991,STRONG,25.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
1D32,PA2_TO_C2,PA2 → C2,74,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-25.38325947836276,158.00749812419178,-95.07276046,-32.97,200.61,-51.8,60.83787369833381,61.19692472379177,61.06618473255805,61.180806751936366,1.1635275028979855,1.1034454771896978,60.827866017256326,0.2757563624301511,32,1.3149703488435855,0.4468376798476278,0.9975621453098996,0.45911762477396,0.5899497323682001,0.8525590544140536,1.806545090978403,93.14193524799767,1.9395614726796646,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,89.68980528076487,STRONG,25.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
1D32,PA2_TO_C2,PA2 → C2,20,EDM_10,C2,-100.4165,175.5925,-51.36,3.0,-81.00797007779988,139.09895099755246,-94.14684997,-101.35,176.24,-51.8,59.49104708181111,59.88748955115404,60.63622916749207,60.7627878824977,1.2183096896930596,1.1481306120280186,59.47996703923087,0.3569490767296273,32,1.3447401571195294,0.8395677717373885,0.9973563824204545,0.4065251524858225,0.603152166491098,0.7548898899395192,1.6763388484706176,95.178476217996,1.7612583381048725,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,83.2254371367411,STRONG,25.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
1D32,PA2_TO_C2,PA2 → C2,1,EDM_11,C2,-122.10400000000001,161.2415,-51.36,3.0,-100.07751745712665,127.90456797971204,-92.79835192,-122.74,162.07,-51.8,57.56434642712947,57.980425320060604,60.021156923942684,60.153984292608826,1.1333614824935423,1.0503900327080424,57.554762273523124,0.4527382305324785,32,1.389749123639782,0.7749186392204913,0.9977764564293587,0.42030865877147905,0.6236666672372462,0.7804968171172342,1.7332485359696614,98.30904082774745,1.7630611807174268,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,86.05084061870679,STRONG,13.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
2D8x8,PA1_TO_C1,PA1 → C1,0,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-149.90804692985944,151.2775293093675,-92.07492606,-124.23,120.25,-51.800000000000004,58.364609595178024,56.95734665795265,68.71056394821821,68.39406235350367,4.915821014845836,4.763938398933851,58.16985941300452,0.5193508914413556,64,1.3706936541662305,-0.5759963036719339,0.9263822578494529,0.4444251987582504,0.5608740570775764,0.8229895381496478,2.011117673384022,115.87618432500274,1.7355746438313473,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,34.73043262916267,WEAK,6.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
2D8x8,PA1_TO_C1,PA1 → C1,48,EDM_02,C1,-66.245,159.7865,-51.63,3.0,-77.76961412683335,177.3869708662291,-72.59007124,-64.7025353128103,160.33498587487588,-51.800000000000004,29.697102415408494,29.89558166421085,62.26307535253577,62.30771448649004,1.6458839771276756,1.6278277966667876,29.65245467976741,0.5437268196825933,64,2.6938655118922172,0.9831556489592039,0.9911545259816472,0.8093119531977826,1.198910185961411,1.5025231721959873,3.861819842490699,220.76840899540395,1.7492628859644026,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,66.69061469680405,STRONG,16.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
2D8x8,PA1_TO_C1,PA1 → C1,94,EDM_03,C1,0.0,173.11,-51.63,3.0,-6.915600971120844,186.74388956600018,-65.77616329,2.9625680750318857,172.87186025372273,-51.800000000000004,20.828404099138254,22.03053701691809,60.26845367531326,60.538820339190806,2.976981716093524,2.642767616405428,20.6600628421764,0.6091637152743532,64,3.840908771465111,0.04954393425457582,0.9762051515979289,1.1365113132922484,1.6776514295187128,2.1084376773287166,5.414860462153646,299.58416333344974,1.8074588462563954,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,93.51041411749047,STRONG,17.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
2D8x8,PA1_TO_C1,PA1 → C1,139,EDM_04,C1,67.37,159.429,-51.63,8.0,62.22710358039246,180.3555107635274,-69.69507464,68.7798488771743,158.6302981618468,-51.800000000000004,28.119657858295707,28.899083547474113,61.908298924696126,62.083596281757785,1.6292631717248498,1.4108618302859781,28.0842416127524,0.3972563946571696,64,2.8449848288747526,-0.9835791320314985,0.9931105842433898,1.3984940001412594,1.2693506103445362,2.596382338562588,5.7906496439532225,228.3809446468369,2.5355222402235666,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,100.0,STRONG,18.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
2D8x8,PA1_TO_C1,PA1 → C1,160,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,94.31223338190296,172.17488171092018,-75.21046543999998,96.48753413538964,143.47098968365705,-51.800000000000004,36.56878715919862,37.10384404611377,63.808557097456294,63.92889449389588,1.19459685441372,1.0602305722226453,36.55341441546185,0.2157108900541793,64,2.187658006040175,-0.7783453190340295,0.9961312324281475,0.6605332184753236,0.9797345148332428,1.2264961159215635,3.1534402341531433,177.87914351400687,1.7727993129811925,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,54.45745172039659,MEDIUM,19.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
2D8x8,PA2_TO_C2,PA2 → C2,172,EDM_06,C2,94.9125,178.63,-51.36,4.0,74.69654769593639,139.32569280817717,-97.01785697,95.43,179.51,-51.800000000000004,63.54646484645962,63.9477065882041,61.930864583207196,62.05895539882028,1.1116682283847141,1.0334392848740028,63.538061016423896,0.0243540386194887,64,1.2589213293500316,-0.6806010171041471,0.9963700733531614,0.4390230380446226,0.5639643500693668,0.8152085296703337,2.000015509562756,103.20933075053308,1.9378243178390397,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,85.94623622935691,STRONG,20.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
2D8x8,PA2_TO_C2,PA2 → C2,145,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,47.598933361388,151.04939742262195,-96.73057258,61.85000000000001,193.66000000000003,-51.800000000000004,62.98642471391462,63.54142510765766,61.7520796017597,61.929255717063775,1.3393801738117879,1.2135890720104938,62.97473223290379,0.0419497287587162,64,1.2701149551409103,-0.9999039907477321,0.9949632292702154,0.5417061104609077,0.5679869614353386,1.0058107564881273,2.3270542112228116,103.86924732672709,2.240368801270813,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,100.0,STRONG,20.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
2D8x8,PA2_TO_C2,PA2 → C2,117,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,19.045432453321975,158.07682644507008,-95.87908322999999,24.94,201.76,-51.800000000000004,61.96074425893737,62.33723732080003,61.42464545827992,61.54483560389385,1.0796968324488008,1.0088340831708742,61.95253088384746,0.046186560509728,64,1.2911400751688131,0.8590253697494931,0.9965451509228783,0.45033778337508845,0.5785229769796102,0.8362255124032417,2.051594900033735,105.87572185843055,1.9377387601446354,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,88.16274627979855,STRONG,20.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
2D8x8,PA2_TO_C2,PA2 → C2,74,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-25.383259478362767,158.00749812419178,-95.07276046000001,-32.97,200.61,-51.800000000000004,60.83787369833382,61.19692472379177,61.06618473255805,61.180806751936366,1.1635275028979881,1.1034454771896978,60.82786601725633,0.037938918646919,64,1.314970348843585,0.4468376798475261,0.9958838537502496,0.4583452085007808,0.5887132246247069,0.8510753230620498,2.0879471318062914,107.84855660294465,1.935999143218281,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,89.7249029153096,STRONG,19.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
2D8x8,PA2_TO_C2,PA2 → C2,20,EDM_10,C2,-100.4165,175.5925,-51.36,3.0,-81.00797007779988,139.09895099755246,-94.14684997,-101.35000000000001,176.24,-51.800000000000004,59.49104708181111,59.88748955115404,60.63622916749207,60.7627878824977,1.2183096896930732,1.1481306120280232,59.47996703923087,0.065480550158842,64,1.3447401571195294,0.8395677717373885,0.9955373375473844,0.40578370488751386,0.6017820881482219,0.7534651297159034,1.9371340150268033,110.20665667346907,1.7577286830924659,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,83.24404329235138,STRONG,19.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
2D8x8,PA2_TO_C2,PA2 → C2,1,EDM_11,C2,-122.10400000000001,161.2415,-51.36,3.0,-100.07751745712665,127.90456797971203,-92.79835192,-122.74,162.06999999999996,-51.800000000000004,57.56434642712948,57.98042532006059,60.02115692394269,60.153984292608826,1.1333614824935243,1.0503900327080389,57.55476227352314,0.0964482584499073,64,1.3897491236397819,0.7749186392204913,0.9962472347859332,0.419664481316929,0.6224770597897357,0.7792576952607699,2.0035391600041783,113.83152095844444,1.760091706703624,Green + Born + Kirchhoff zone + Edge/GTD proxy; display depth mapped CIVA-like,86.09765730173369,STRONG,10.0,CIVA-like complete Twin demonstrator,Focal laws + Green + Born + Kirchhoff zone + Edge/GTD,Reference EDM,NO,Depth displayed as CIVA-like equivalent UT path; hardware wedge correction pending
