condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,n_elements,delay_std_us,delay_span_us,beam_percent,beam_db,physics_level
A_PA1_to_C1,99,-10.505520051148409,213.5035449776888,-90.88576482916936,0.7000000000000001,172.90000000000003,-51.800000000000004,64,0.07069187837799326,0.2250164206425324,97.97843111923744,-0.1773903793886256,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,100,-9.038027523084368,213.56942533875437,-90.8678456324201,2.11,172.89,-51.800000000000004,64,0.07661149165765706,0.2430191254427889,97.6328266166538,-0.20808274061696916,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,101,-7.569807923952865,213.61171415695907,-90.84065939040934,3.52,172.86,-51.800000000000004,64,0.0827286849348749,0.2616142699404555,97.24269254557983,-0.2428604903012459,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,102,-6.101304348598901,213.63124009584072,-90.80454633078628,4.920000000000001,172.82999999999998,-51.800000000000004,64,0.08848429158473363,0.2791067935036402,96.84493982726381,-0.2784613269838337,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,103,-4.63290635035838,213.62934326947374,-90.76004220259485,6.329999999999999,172.78,-51.800000000000004,64,0.09411652709613634,0.296219557136645,96.42696620852072,-0.316029936496935,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,104,-3.1649638383140877,213.60603355183596,-90.70716071871892,7.740000000000001,172.73,-51.800000000000004,64,0.10006687199187445,0.3142975077327854,95.95615212096587,-0.3585435146546361,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,105,-1.6979432858259353,213.5591929571022,-90.64508693655806,9.14,172.66000000000003,-51.800000000000004,64,0.10613203749513045,0.3327217430563784,95.44569931563116,-0.4048727137811247,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,106,-0.23222839492114947,213.48964013175785,-90.57415246751474,10.549999999999999,172.57999999999998,-51.800000000000004,64,0.11196202208861236,0.3504307409646792,94.92506584201982,-0.4523818590456918,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,107,1.2318954371084,213.3988401321371,-90.49493980542698,11.950000000000001,172.49,-51.800000000000004,64,0.11751998468753717,0.3673140367318233,94.4009669630719,-0.5004711427302448,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,108,2.694089560874574,213.28687627509436,-90.40749239818874,13.36,172.38,-51.800000000000004,64,0.12338500454090727,0.3851278159128064,93.82237110496003,-0.5538719127936489,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,109,4.153793231843601,213.15203258624499,-90.31115359116733,14.760000000000002,172.27,-51.800000000000004,64,0.1293960021734223,0.4033869156079142,93.2020904911719,-0.6114869291867832,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,110,5.61063904281975,212.99469452634864,-90.20608538842838,16.16,172.14,-51.800000000000004,64,0.13512663944061828,0.4207948440593192,92.58262861763096,-0.669409856692621,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,111,7.064485336711199,212.81660122945664,-90.09297442379184,17.56,172.01,-51.800000000000004,64,0.1406268095366257,0.4375058411486456,91.96239618453333,-0.7277944244008266,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,112,8.51502038884186,212.61790787921865,-89.97189010856015,18.960000000000004,171.86,-51.800000000000004,64,0.14623363890651805,0.4545403286670328,91.30761081866642,-0.7898604189109755,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,113,9.961751170364485,212.3978116720477,-89.8425329653821,20.36,171.70000000000002,-51.800000000000004,64,0.15211892376886554,0.4724210729860978,90.59844958650271,-0.857584687035023,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,114,11.404091829012076,212.15529861284764,-89.70452284322879,21.75,171.53,-51.800000000000004,64,0.15777180419126655,0.4895989663118705,89.89189635536522,-0.9255891523825421,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,115,12.842164013141216,211.89280589036773,-89.55881087418322,23.150000000000002,171.33999999999997,-51.800000000000004,64,0.16315512470337176,0.5059590261393296,89.19528786662644,-0.9931617706788004,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,116,14.275694736015762,211.61054562237044,-89.40548865092514,24.539999999999996,171.15000000000003,-51.800000000000004,64,0.16844903653349202,0.5220513805737141,88.48974092956013,-1.062141527499665,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,117,15.704420609000888,211.30873996345576,-89.24465069119623,25.94,170.94000000000003,-51.800000000000004,64,0.17408031422067147,0.5391670415083851,87.72344974686243,-1.1376859583656107,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,118,17.127467061117866,210.98538880309277,-89.07554022675585,27.32999999999999,170.73,-51.800000000000004,64,0.17969216156390255,0.5562277831547426,86.93961839799628,-1.2156454075892136,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,119,18.545002421059255,210.64245975846782,-88.89892252982665,28.710000000000004,170.5,-51.800000000000004,64,0.18488551452721108,0.5720201896776196,86.19105470283141,-1.290756097609739,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,120,19.95695951902884,210.2808108869594,-88.71513602499982,30.099999999999998,170.26,-51.800000000000004,64,0.19003369197030362,0.5876771956712581,85.43210986426325,-1.3675773600186893,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,121,21.36312255140996,209.9007043348374,-88.5242901501563,31.490000000000002,170.01,-51.800000000000004,64,0.19514861040238302,0.6032353482418884,84.66208534697843,-1.4462207688509154,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,122,22.76328716330818,209.50241116711732,-88.32649553713337,32.87,169.75,-51.800000000000004,64,0.2004135668075575,0.6192509430858095,83.85665176257827,-1.5292496428622537,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,123,24.15657910066909,209.0843250844419,-88.12115160875747,34.25,169.47,-51.800000000000004,64,0.20569781666979126,0.6353259508700901,83.03362252059323,-1.6149202926283923,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,124,25.54329346643664,208.64820724072277,-87.90893755362835,35.63,169.19000000000003,-51.800000000000004,64,0.21068909234147754,0.6505161551674838,82.237693113515,-1.6985816153521103,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,125,26.92344255045924,208.19485717158383,-87.69016649807517,37.0,168.89,-51.800000000000004,64,0.21550659965580013,0.6651803588983327,81.45411862777114,-1.7817390246314475,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,126,28.29687241634866,207.724568192602,-87.46495907252391,38.38,168.59,-51.800000000000004,64,0.22035963505885894,0.6799555754597257,80.65403185043537,-1.8674783518291744,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,127,29.66343968894298,207.2376364073354,-87.2334345109946,39.75,168.27,-51.800000000000004,64,0.22510714328024303,0.6944117451365841,79.85847961601817,-1.9535792473863776,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,128,31.02301268372917,206.73436170913823,-86.99571479085466,41.12,167.94000000000003,-51.800000000000004,64,0.2300381530463988,0.709426494194755,79.02562299431867,-2.044641434746238,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,129,32.37470356525211,206.2133764793259,-86.75128976688967,42.48,167.6,-51.800000000000004,64,0.23487889817373786,0.7241703928333969,78.19617178144323,-2.1362901600027975,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,130,33.719101063085496,205.67660809481978,-86.50089817554122,43.84,167.25,-51.800000000000004,64,0.23945556182529396,0.7381156370464232,77.39737975394083,-2.225474837418891,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,131,35.05617762104751,205.12451340531013,-86.24471920298934,45.199999999999996,166.89,-51.800000000000004,64,0.24397876450892964,0.7519008876792093,76.59867501380818,-2.3155748525616406,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,132,36.38584781708681,204.55739637263827,-85.98287507018212,46.56,166.51,-51.800000000000004,64,0.24846590696909945,0.765577213252115,75.79804767382669,-2.4068396064627047,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,133,37.708036415029035,203.97556182960764,-85.71548684828234,47.91,166.13,-51.800000000000004,64,0.2528582311370659,0.7789702475630573,75.00517673940328,-2.4981752250271505,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,134,39.02267691114972,203.37931197772244,-85.44267500237241,49.26,165.73,-51.800000000000004,64,0.25721647133725656,0.7922603004331279,74.21133898119555,-2.590594648938885,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,135,40.32971261578654,202.7689489916381,-85.16455939825487,50.61000000000001,165.33,-51.800000000000004,64,0.26156048488165323,0.8055110202519291,73.41394815971027,-2.684428383884086,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,136,41.62902929258818,202.1446564938012,-84.8812160005424,51.959999999999994,164.91,-51.800000000000004,64,0.265994759174519,0.8190357546963742,72.596993645868,-2.781627274715523,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,137,42.92008254787703,201.5058761804476,-84.59244212770967,53.300000000000004,164.48,-51.800000000000004,64,0.27031184954486687,0.8322078626895415,71.79354111120377,-2.8782925039946377,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,138,44.20344095580124,200.85397418525878,-84.29875593198064,54.63,164.04,-51.800000000000004,64,0.2744037748115215,0.844699696749931,71.02145639434099,-2.972208522540916,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,139,45.479083879422326,200.18924068764778,-84.00027201496113,55.97000000000001,163.59,-51.800000000000004,64,0.2785311817208103,0.8573005696175873,70.23993623450734,-3.0683178272936806,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,140,46.74699928704411,199.51196483801507,-83.69710381974916,57.300000000000004,163.13,-51.800000000000004,64,0.2825688924585134,0.8696319219071764,69.46934296903798,-3.164136172007817,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,141,48.007181537454464,198.82243129729406,-83.3893624432826,58.62,162.66,-51.800000000000004,64,0.2865185808352185,0.8816988363767049,68.7099007835611,-3.2596135715142553,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,142,49.25963216287593,198.1209211440478,-83.07715879174981,59.94,162.18000000000004,-51.800000000000004,64,0.29044343347159135,0.8936923441911819,67.95188267109462,-3.355970124519106,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,143,50.504359087927725,197.40771154897067,-82.76060183738355,61.26,161.68000000000004,-51.800000000000004,64,0.29434271995162525,0.905608202660769,67.1957594250875,-3.453162668802916,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,144,51.741376300498345,196.68307631020824,-82.4397969481123,62.57999999999999,161.18000000000004,-51.800000000000004,64,0.29821969642995133,0.9174601791009512,66.44134601346047,-3.5512315580380442,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,145,52.97070413149112,195.9472847727104,-82.11485016116147,63.88999999999999,160.66,-51.800000000000004,64,0.30201150009657596,0.9290542253283416,65.69915215598397,-3.648804699018558,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,146,54.19236807897806,195.20060217646076,-81.78586373787523,65.19,160.14,-51.800000000000004,64,0.3057225916711874,0.9404079344284088,64.96880377158328,-3.745902590868768,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,147,55.40639861693579,194.44328844032668,-81.45293907592712,66.49,159.6,-51.800000000000004,64,0.3094114698005802,0.9516938890814596,64.24112533902193,-3.8437371988444093,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,148,56.61283103800742,193.67559868660254,-81.11617586847466,67.79,159.05999999999997,-51.800000000000004,64,0.31308102029770934,0.9629249805475748,63.51592489723171,-3.9423474696224003,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,149,57.811705742301854,192.89778461982107,-80.77567078527012,69.08,158.5,-51.800000000000004,64,0.3166700789938312,0.9739121039881872,62.8033987219032,-4.040337059578408,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,150,59.00306735462651,192.11009300087852,-80.431518605454,70.37,157.93000000000004,-51.800000000000004,64,0.3202396032199816,0.9848414802919584,62.09390407996746,-4.139020670987003,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,151,60.18696445293097,191.3127651870468,-80.08381316359738,71.64999999999999,157.35,-51.800000000000004,64,0.32373202963809994,0.9955392314168972,61.397020351850266,-4.237054100352369,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,152,61.363448392895926,190.5060368241799,-79.73264497029759,72.93,156.77,-51.800000000000004,64,0.32720734593040496,1.006188774503748,60.70323202795095,-4.335763702535572,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,153,62.53257525076112,189.69013986366625,-79.37810395588245,74.2,156.17,-51.800000000000004,64,0.33060578953742653,1.0166050278203151,60.02243567314487,-4.433727703067101,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,154,63.69440350185477,188.86530081635576,-79.02027652704841,75.47000000000001,155.55999999999997,-51.800000000000004,64,0.3339862423500384,1.026967959604793,59.3452775988299,-4.532276686460098,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,155,64.8489950311793,188.0317417660356,-78.65924735945033,76.74,154.94000000000003,-51.800000000000004,64,0.337348220751089,1.0372760004783783,58.67202823280443,-4.63137796804434,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,156,65.99641377848023,187.18967854614155,-78.29510006010504,77.99,154.30999999999997,-51.800000000000004,64,0.34058126541314965,1.0471958577751828,58.02069014797562,-4.728342192613011,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,157,67.13672726207854,186.33932368048724,-77.92791593936606,79.25,153.67,-51.800000000000004,64,0.34385128100569384,1.0572279271483378,57.36462820095753,-4.827116337512612,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,158,68.27000362544096,185.48088326556928,-77.55777279708339,80.5,153.02,-51.800000000000004,64,0.3470482466495715,1.0670402634423954,56.721733915099406,-4.925010035255074,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,159,69.3963146922312,184.6145597302445,-77.1847486605872,81.74,152.36,-51.800000000000004,64,0.35017309255500206,1.076635648657227,56.0919556557279,-5.021988359486995,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,160,70.51573242914215,183.7405493031635,-76.80891769989609,82.98,151.69000000000003,-51.800000000000004,64,0.3532790800281026,1.0861745403070984,55.46685566612454,-5.119329058683116,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,161,71.62833176385743,182.85904442487737,-76.43035371243633,84.20999999999998,151.01,-51.800000000000004,64,0.35631320921278803,1.0954971217418024,54.85502176407973,-5.215672165942696,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,162,72.7341889123776,181.9702330772119,-76.04912746341596,85.43,150.31999999999996,-51.800000000000004,64,0.35927634947791615,1.1046059796235337,54.256371738706115,-5.310985039554922,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,163,73.83338034769405,181.07429724503456,-75.66530789168684,86.64999999999999,149.62,-51.800000000000004,64,0.36221935752152334,1.1136541629677854,53.66287923444928,-5.40652058703213,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,164,74.92598411421237,180.1714145158533,-75.27896292817486,87.87,148.91,-51.800000000000004,64,0.36514047132435334,1.122636160440038,53.07492534915563,-5.502212160091869,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,165,76.01207975140402,179.26175897620308,-74.89015774945686,89.08000000000001,148.19000000000003,-51.800000000000004,64,0.367989134897169,1.131399680334006,52.50057673175526,-5.596718514721588,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,166,77.09174762221413,178.34549973922316,-74.49895691208108,90.27999999999999,147.46,-51.800000000000004,64,0.3707657947861125,1.13994600737305,51.9397729047713,-5.689999071192583,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,167,78.16506757020038,177.42280052578397,-74.10542222749869,91.48,146.72,-51.800000000000004,64,0.3735179104977648,1.1484177101826774,51.385077089475004,-5.7832597518762565,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,168,79.23212000205739,176.4938213322094,-73.70961251769542,92.66999999999999,145.97,-51.800000000000004,64,0.3762630295842891,1.1568691629764416,50.83381486147729,-5.876945942432112,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,169,80.2922457066076,175.5579947426321,-73.31132774143599,93.86,145.21,-51.800000000000004,64,0.3789847369857936,1.165249282540552,50.2886290234615,-5.970604080447419,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,170,81.34621913040816,174.6161687651467,-72.91087417856407,95.02999999999999,144.44000000000003,-51.800000000000004,64,0.3815235960685123,1.1730769513970358,49.77429130407328,-6.05989829649682,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,171,82.39413102461414,173.66849982189953,-72.5083120976078,96.21000000000001,143.66,-51.800000000000004,64,0.3840750804399635,1.180940650980867,49.26038757211247,-6.150043510609191,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,172,83.43606417922193,172.7151329239223,-72.10369582975609,97.37,142.87,-51.800000000000004,64,0.3865067992149247,1.1884430381762885,48.76739145087034,-6.237409480660313,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,173,84.4721014411665,171.75620943958637,-71.69707749993427,98.52999999999999,142.08,-51.800000000000004,64,0.3889094603776805,1.1958594774900266,48.281265545771404,-6.324427094467357,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,174,85.50232556270261,170.79186635775702,-71.28850885598136,99.68,141.27,-51.800000000000004,64,0.3912293045869601,1.2030216192826335,47.810237658621396,-6.409581949522273,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,175,86.52681905914028,169.82223673745816,-70.87804031093589,100.83000000000001,140.45000000000002,-51.800000000000004,64,0.39351038735003796,1.2100645926899336,47.34752560727252,-6.494054247971044,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,176,87.54566407425342,168.8474505459108,-70.46571908527208,101.97000000000001,139.63,-51.800000000000004,64,0.39575098634245803,1.2169881832932177,46.89338236105029,-6.577768820265774,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,177,88.55844803780349,167.867192725398,-70.05143424762115,103.10000000000001,138.79,-51.800000000000004,64,0.3979449530170232,1.223766701647154,46.448720381482914,-6.660524918192914,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,178,89.56514571001105,166.8815077296887,-69.63520370616975,104.23,137.95000000000002,-51.800000000000004,64,0.40006719814642255,1.2303292057469086,46.017279675911745,-6.741581166915464,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,179,90.5664053981267,165.89102646115222,-69.21725653762716,105.35000000000001,137.1,-51.800000000000004,64,0.4020662236033336,1.2365174080718582,45.60668884514535,-6.819429148683779,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,180,91.562308909002,164.8958659730496,-68.79763588335707,106.46000000000001,136.24,-51.800000000000004,64,0.403979724504368,1.2424455133595167,45.21115247470535,-6.895088445013856,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,181,92.55293700046965,163.896139665199,-68.3763832599028,107.56999999999996,135.36,-51.800000000000004,64,0.4058328189089397,1.2481836980406855,44.82683029254441,-6.969239380670027,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,182,93.5383696865723,162.89195751358884,-67.95353909558447,108.66999999999999,134.48,-51.800000000000004,64,0.40760352614484185,1.2536746699345738,44.456905928300664,-7.041215324429584,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,183,94.51868676017396,161.88342654705932,-67.52914318940918,109.76,133.6,-51.800000000000004,64,0.40935934048325207,1.2591232270341894,44.09132641613291,-7.112936718623333,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,184,95.49271186178295,160.8696074210233,-67.1028632821566,110.84000000000002,132.70000000000002,-51.800000000000004,64,0.41101969670861793,1.2642771230155816,43.74192335337222,-7.1820424948328725,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,185,96.46170388940378,159.85160660413624,-66.67509437547085,111.91999999999999,131.79,-51.800000000000004,64,0.4125495406802816,1.269031256766013,43.41368853717848,-7.247466276642378,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,186,97.42578646563032,158.82956069145675,-66.24588697364936,112.99,130.88,-51.800000000000004,64,0.4139896418476335,1.2735154386848553,43.10049332395842,-7.310355178387783,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,187,98.38503709192017,157.8035656055637,-65.81527629218839,114.04999999999998,129.95000000000002,-51.800000000000004,64,0.4153242002335693,1.2776732918936275,42.80450986992359,-7.370209428877244,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,188,99.33953257020568,156.7737146908155,-65.38329636264972,115.10000000000001,129.02,-51.800000000000004,64,0.41659774288334184,1.2816481195988896,42.51915539189967,-7.428307419325003,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,189,100.28870623937986,155.7395876756556,-64.94979971852082,116.14999999999999,128.08,-51.800000000000004,64,0.41783164636934195,1.2854980512397578,42.24127717802083,-7.4852591849671555,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,190,101.23243476882728,154.7011333967404,-64.5147688375107,117.19000000000003,127.13,-51.800000000000004,64,0.41893562454626737,1.288951347806659,41.983798072381234,-7.538365508848241,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,191,102.17160842977847,153.6590922034527,-64.07846897385889,118.22000000000001,126.16999999999999,-51.800000000000004,64,0.4199019841655048,1.2919843422552797,41.747645007964486,-7.587360362358454,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,192,103.10630135656041,152.61354772560279,-63.64093019392647,119.24,125.21000000000001,-51.800000000000004,64,0.420773791826222,1.2947320423033446,41.526497426937034,-7.63349396258592,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,193,104.03658653160821,151.5645810663427,-63.20218148831106,120.25,124.23,-51.800000000000004,64,0.4215583032042295,1.297207289971933,41.31921161600549,-7.6769594710661915,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,194,104.96171515673508,150.511645489133,-62.76203108739684,121.26,123.25,-51.800000000000004,64,0.42229108210826805,1.2995242469812034,41.12064745724639,-7.71880111717406,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,195,105.88177918168331,149.45485205613636,-62.320520446667565,122.26,122.26,-51.800000000000004,64,0.4228863842432959,1.3014206607319905,40.94287323916257,-7.756433664282156,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,196,106.79762797996237,148.3948745970604,-61.87788756053159,123.25,121.26,-51.800000000000004,64,0.4233461818277756,1.3029022216024195,40.7854577785167,-7.789893175623317,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,197,107.70933131348907,147.33178524017583,-61.434158567066405,124.23,120.25,-51.800000000000004,64,0.4236949444284939,1.3040429958044388,40.64481993100846,-7.819895923282758,Calibrated Gaussian / CIVA-like beam demonstrator
A_PA1_to_C1,198,108.61695799999998,146.265654,-60.98935899999999,125.21000000000001,119.24,-51.800000000000004,64,0.42385466912357944,1.3046079636158812,40.531792539087036,-7.844083778795902,Calibrated Gaussian / CIVA-like beam demonstrator
